id_credvoucher,id_cliente,data_criacao,valor_voucher,tipo_credito,data_expiracao,id_compra
3747,780,2016-12-12,576.3,crédito desculpa,2017-12-12,
3748,194,2015-02-05,186.56,crédito desculpa,2016-02-05,
3749,723,2017-01-02,3605.5,crédito cancelamento,2018-01-02,366.0
3750,82,2012-10-28,3074.89,cartão presente,2013-04-26,
3751,180,2018-11-17,4720.1,cartão presente,2019-05-16,
3752,680,2018-04-23,7377.04,cartão presente,2018-10-20,380.0
3753,95,2017-02-05,1628.24,crédito desculpa,2018-02-05,
3754,463,2010-10-02,755.33,crédito desculpa,2011-10-02,
3755,214,2010-03-24,120.7,crédito cancelamento,2011-03-24,85.0
3756,854,2017-08-01,118.82,crédito cancelamento,2018-08-01,
3757,708,2011-01-10,291.77,crédito desculpa,2012-01-10,
3758,995,2014-04-09,1783.39,crédito desculpa,2015-04-09,
3759,382,2019-11-26,580.67,crédito desculpa,2020-11-25,
3760,720,2016-09-02,555.29,crédito cancelamento,2017-09-02,
3761,568,2020-04-27,9088.15,crédito desculpa,2021-04-27,
3762,510,2018-12-31,7919.06,crédito cancelamento,2019-12-31,
3763,987,2019-12-01,313.07,crédito desculpa,2020-11-30,393.0
3764,651,2017-01-16,61.96,crédito cancelamento,2018-01-16,
3765,847,2016-01-13,388.31,crédito desculpa,2017-01-12,
3766,552,2016-01-05,1388.85,crédito cancelamento,2017-01-04,108.0
3767,352,2014-04-02,454.47,cartão presente,2014-09-29,
3768,538,2010-09-27,9776.04,cartão presente,2011-03-26,
3769,305,2012-02-18,340.01,crédito desculpa,2013-02-17,436.0
3770,994,2017-08-08,610.58,crédito desculpa,2018-08-08,444.0
3771,19,2014-09-04,762.27,crédito desculpa,2015-09-04,
3772,591,2017-06-30,472.86,crédito cancelamento,2018-06-30,
3773,371,2015-04-26,904.33,cartão presente,2015-10-23,
3774,985,2017-08-03,246.45,cartão presente,2018-01-30,
3775,393,2020-04-05,1258.17,crédito desculpa,2021-04-05,325.0
3776,919,2012-08-07,533.79,crédito desculpa,2013-08-07,
3777,256,2015-07-24,1968.62,cartão presente,2016-01-20,
3778,646,2019-12-14,141.99,cartão presente,2020-06-11,
3779,55,2017-03-26,7367.85,crédito cancelamento,2018-03-26,
3780,187,2016-09-01,6859.91,crédito desculpa,2017-09-01,
3781,913,2012-10-11,375.58,crédito desculpa,2013-10-11,
3782,436,2019-08-10,773.17,crédito cancelamento,2020-08-09,
3783,534,2011-01-18,10.5,crédito cancelamento,2012-01-18,
3784,952,2011-03-28,589.34,cartão presente,2011-09-24,463.0
3785,707,2018-03-17,9929.56,cartão presente,2018-09-13,
3786,157,2018-09-28,931.56,cartão presente,2019-03-27,254.0
3787,323,2020-03-28,13.13,crédito cancelamento,2021-03-28,
3788,451,2018-10-02,715.64,crédito desculpa,2019-10-02,
3789,564,2016-09-12,3452.47,crédito cancelamento,2017-09-12,
3790,279,2013-08-30,9267.9,crédito desculpa,2014-08-30,238.0
3791,761,2017-11-19,487.92,cartão presente,2018-05-18,
3792,80,2020-03-02,9179.59,cartão presente,2020-08-29,
3793,894,2016-07-10,1585.32,crédito desculpa,2017-07-10,
3794,715,2020-02-12,473.77,cartão presente,2020-08-10,
3795,181,2016-09-15,2883.18,cartão presente,2017-03-14,
3796,761,2018-04-23,198.73,crédito desculpa,2019-04-23,
3797,249,2011-10-10,301.46,crédito cancelamento,2012-10-09,246.0
3798,336,2011-08-09,147.58,crédito desculpa,2012-08-08,
3799,851,2016-04-06,570.89,crédito cancelamento,2017-04-06,251.0
3800,979,2015-12-23,9027.92,cartão presente,2016-06-20,
3801,954,2010-06-16,1776.19,crédito cancelamento,2011-06-16,52.0
3802,935,2018-11-06,493.23,crédito desculpa,2019-11-06,
3803,866,2020-05-09,967.06,crédito desculpa,2021-05-09,
3804,370,2016-08-02,7116.09,crédito desculpa,2017-08-02,122.0
3805,205,2014-08-11,881.12,crédito desculpa,2015-08-11,
3806,301,2010-10-03,5549.64,cartão presente,2011-04-01,
3807,189,2017-03-14,808.57,crédito desculpa,2018-03-14,
3808,458,2019-03-14,994.0,crédito cancelamento,2020-03-13,
3809,738,2015-11-06,8526.02,crédito desculpa,2016-11-05,
3810,284,2017-06-09,1474.41,crédito cancelamento,2018-06-09,
3811,412,2014-11-16,9810.58,crédito desculpa,2015-11-16,415.0
3812,85,2014-09-10,5252.49,crédito cancelamento,2015-09-10,266.0
3813,749,2014-01-23,210.04,cartão presente,2014-07-22,
3814,749,2010-01-22,806.68,cartão presente,2010-07-21,46.0
3815,10,2015-09-24,6884.99,crédito desculpa,2016-09-23,
3816,568,2014-09-10,973.79,cartão presente,2015-03-09,
3817,670,2012-01-23,5740.7,crédito cancelamento,2013-01-22,
3818,629,2010-01-20,5198.05,cartão presente,2010-07-19,265.0
3819,15,2012-12-07,9922.97,cartão presente,2013-06-05,295.0
3820,981,2015-07-19,6811.1,crédito cancelamento,2016-07-18,
3821,485,2011-08-28,266.24,crédito desculpa,2012-08-27,
3822,980,2012-02-19,117.8,cartão presente,2012-08-17,
3823,837,2011-10-14,7184.21,cartão presente,2012-04-11,
3824,202,2015-08-24,9778.1,cartão presente,2016-02-20,
3825,504,2017-01-10,977.42,crédito cancelamento,2018-01-10,
3826,978,2015-12-30,97.39,cartão presente,2016-06-27,
3827,871,2013-02-07,288.57,crédito desculpa,2014-02-07,
3828,588,2010-02-07,3264.59,cartão presente,2010-08-06,
3829,215,2018-03-11,745.61,crédito desculpa,2019-03-11,
3830,143,2020-01-19,999.79,crédito cancelamento,2021-01-18,
3831,530,2010-05-09,6149.02,crédito cancelamento,2011-05-09,
3832,311,2018-09-03,6043.15,crédito cancelamento,2019-09-03,
3833,876,2012-06-09,936.23,cartão presente,2012-12-06,
3834,175,2020-03-25,1485.1,crédito cancelamento,2021-03-25,
3835,639,2019-08-10,6.58,crédito desculpa,2020-08-09,
3836,681,2014-12-01,7715.07,crédito desculpa,2015-12-01,498.0
3837,725,2013-06-10,473.18,cartão presente,2013-12-07,
3838,678,2010-02-20,602.27,crédito desculpa,2011-02-20,
3839,980,2012-04-09,9063.97,crédito cancelamento,2013-04-09,
3840,517,2010-11-01,570.51,cartão presente,2011-04-30,
3841,513,2012-10-21,3468.11,cartão presente,2013-04-19,
3842,516,2014-08-26,858.87,crédito desculpa,2015-08-26,105.0
3843,117,2011-05-01,640.37,cartão presente,2011-10-28,
3844,152,2014-01-07,641.99,crédito desculpa,2015-01-07,
3845,731,2013-03-27,924.95,crédito cancelamento,2014-03-27,
3846,254,2014-05-05,5241.67,crédito desculpa,2015-05-05,
3847,660,2019-04-03,391.22,crédito desculpa,2020-04-02,
3848,695,2010-12-24,520.72,cartão presente,2011-06-22,
3849,17,2019-04-21,1684.57,crédito cancelamento,2020-04-20,
3850,750,2010-08-02,624.41,crédito desculpa,2011-08-02,
3851,86,2012-07-31,122.39,crédito desculpa,2013-07-31,
3852,23,2017-11-07,571.68,cartão presente,2018-05-06,
3853,811,2013-10-20,9440.01,crédito desculpa,2014-10-20,
3854,429,2010-08-17,1058.44,crédito cancelamento,2011-08-17,
3855,196,2020-04-25,812.75,cartão presente,2020-10-22,
3856,967,2019-11-12,9718.88,crédito desculpa,2020-11-11,
3857,83,2017-12-15,5566.09,crédito cancelamento,2018-12-15,
3858,134,2010-01-24,224.27,crédito cancelamento,2011-01-24,
3859,382,2018-10-28,5778.83,crédito cancelamento,2019-10-28,
3860,40,2011-12-30,2156.67,crédito desculpa,2012-12-29,
3861,424,2018-12-17,6744.09,cartão presente,2019-06-15,
3862,34,2013-10-11,465.47,cartão presente,2014-04-09,
3863,988,2015-08-18,1964.14,crédito desculpa,2016-08-17,
3864,392,2015-10-23,5006.93,cartão presente,2016-04-20,
3865,527,2017-10-03,6369.54,cartão presente,2018-04-01,
3866,167,2012-05-12,46.48,crédito desculpa,2013-05-12,
3867,371,2014-07-26,539.88,crédito cancelamento,2015-07-26,
3868,268,2020-04-08,908.56,crédito desculpa,2021-04-08,
3869,546,2019-08-29,59.09,crédito cancelamento,2020-08-28,
3870,474,2019-06-06,2502.11,crédito desculpa,2020-06-05,
3871,837,2017-07-27,3077.84,cartão presente,2018-01-23,
3872,220,2016-03-08,118.46,cartão presente,2016-09-04,
3873,269,2015-07-23,133.42,cartão presente,2016-01-19,50.0
3874,311,2013-12-31,6899.44,cartão presente,2014-06-29,
3875,767,2012-01-27,114.98,crédito cancelamento,2013-01-26,
3876,673,2011-10-30,609.77,cartão presente,2012-04-27,
3877,500,2020-01-07,7088.76,crédito cancelamento,2021-01-06,
3878,108,2017-11-19,499.4,crédito cancelamento,2018-11-19,
3879,447,2015-10-30,928.27,cartão presente,2016-04-27,129.0
3880,825,2018-06-01,2984.47,crédito cancelamento,2019-06-01,
3881,432,2017-03-27,574.53,crédito desculpa,2018-03-27,448.0
3882,512,2011-07-19,260.74,cartão presente,2012-01-15,
3883,118,2019-11-24,267.31,cartão presente,2020-05-22,
3884,783,2019-06-17,3962.5,crédito desculpa,2020-06-16,
3885,546,2015-01-13,1885.87,cartão presente,2015-07-12,
3886,254,2016-08-22,6270.57,cartão presente,2017-02-18,
3887,5,2016-03-27,891.08,cartão presente,2016-09-23,
3888,842,2016-08-19,513.52,crédito desculpa,2017-08-19,
3889,774,2011-08-25,371.89,crédito desculpa,2012-08-24,
3890,55,2018-06-20,603.7,crédito cancelamento,2019-06-20,
3891,612,2020-02-23,844.39,crédito desculpa,2021-02-22,264.0
3892,565,2016-02-23,446.49,crédito desculpa,2017-02-22,
3893,886,2013-03-17,592.09,cartão presente,2013-09-13,
3894,964,2015-03-03,314.51,cartão presente,2015-08-30,494.0
3895,38,2016-04-09,629.04,crédito cancelamento,2017-04-09,
3896,838,2013-11-08,100.29,crédito cancelamento,2014-11-08,
3897,242,2017-09-07,3020.36,crédito desculpa,2018-09-07,
3898,503,2013-01-01,230.6,cartão presente,2013-06-30,
3899,250,2017-05-24,434.48,cartão presente,2017-11-20,
3900,380,2017-03-09,12.8,crédito desculpa,2018-03-09,
3901,695,2015-09-03,230.58,cartão presente,2016-03-01,
3902,736,2012-03-24,844.19,crédito desculpa,2013-03-24,
3903,441,2015-12-09,40.55,crédito desculpa,2016-12-08,
3904,40,2014-03-11,626.71,crédito cancelamento,2015-03-11,
3905,63,2018-08-22,461.02,crédito cancelamento,2019-08-22,104.0
3906,636,2012-10-06,148.47,crédito desculpa,2013-10-06,
3907,417,2018-02-11,4610.54,cartão presente,2018-08-10,
3908,133,2019-10-09,232.48,cartão presente,2020-04-06,
3909,147,2016-04-15,205.22,crédito cancelamento,2017-04-15,115.0
3910,730,2019-09-05,363.84,crédito cancelamento,2020-09-04,
3911,193,2019-01-22,774.4,cartão presente,2019-07-21,
3912,261,2010-10-17,815.8,crédito cancelamento,2011-10-17,
3913,960,2012-11-11,317.39,cartão presente,2013-05-10,
3914,441,2017-10-18,792.76,crédito desculpa,2018-10-18,
3915,886,2014-07-02,542.57,crédito desculpa,2015-07-02,
3916,128,2018-08-03,9296.82,crédito desculpa,2019-08-03,
3917,392,2017-05-28,339.53,crédito desculpa,2018-05-28,
3918,132,2011-09-06,1290.37,crédito cancelamento,2012-09-05,
3919,829,2017-05-13,6791.17,crédito desculpa,2018-05-13,
3920,353,2017-02-02,2873.04,cartão presente,2017-08-01,
3921,739,2011-09-22,532.14,crédito cancelamento,2012-09-21,
3922,24,2013-08-06,526.45,crédito cancelamento,2014-08-06,
3923,658,2015-05-01,849.08,crédito desculpa,2016-04-30,
3924,338,2017-09-20,219.95,crédito cancelamento,2018-09-20,
3925,880,2015-01-19,2412.0,cartão presente,2015-07-18,
3926,503,2015-06-17,7245.55,cartão presente,2015-12-14,
3927,877,2018-12-02,4381.19,crédito cancelamento,2019-12-02,
3928,836,2011-07-11,739.68,cartão presente,2012-01-07,
3929,672,2020-02-22,868.4,cartão presente,2020-08-20,
3930,698,2010-06-12,196.46,crédito desculpa,2011-06-12,
3931,885,2013-10-16,3697.32,crédito desculpa,2014-10-16,
3932,683,2019-06-12,999.95,cartão presente,2019-12-09,485.0
3933,660,2019-05-08,1619.02,crédito cancelamento,2020-05-07,
3934,317,2011-04-26,2081.19,crédito desculpa,2012-04-25,
3935,581,2018-09-25,5388.81,crédito cancelamento,2019-09-25,
3936,426,2012-06-03,4052.63,crédito desculpa,2013-06-03,
3937,46,2011-07-22,439.72,cartão presente,2012-01-18,
3938,608,2016-01-26,4417.75,crédito cancelamento,2017-01-25,
3939,736,2020-02-29,5036.52,crédito desculpa,2021-02-28,
3940,694,2017-12-23,6060.24,cartão presente,2018-06-21,
3941,465,2019-07-24,399.23,crédito cancelamento,2020-07-23,
3942,571,2014-05-21,2077.54,crédito desculpa,2015-05-21,
3943,817,2018-12-01,271.16,crédito desculpa,2019-12-01,
3944,18,2015-08-17,808.99,crédito desculpa,2016-08-16,
3945,604,2018-05-02,9791.04,cartão presente,2018-10-29,
3946,94,2019-07-06,406.61,cartão presente,2020-01-02,
3947,441,2019-12-23,153.38,cartão presente,2020-06-20,
3948,317,2020-01-13,45.09,crédito desculpa,2021-01-12,455.0
3949,533,2013-06-22,1465.05,crédito cancelamento,2014-06-22,
3950,423,2018-08-31,889.66,crédito desculpa,2019-08-31,79.0
3951,323,2017-11-25,851.81,crédito desculpa,2018-11-25,
3952,420,2016-06-18,6347.46,crédito desculpa,2017-06-18,397.0
3953,189,2018-01-16,3505.22,crédito cancelamento,2019-01-16,
3954,542,2019-07-25,4908.7,cartão presente,2020-01-21,342.0
3955,354,2018-05-26,2323.62,crédito cancelamento,2019-05-26,
3956,511,2016-04-18,51.27,crédito desculpa,2017-04-18,
3957,408,2014-04-11,1602.69,cartão presente,2014-10-08,
3958,136,2018-11-07,9479.89,crédito cancelamento,2019-11-07,386.0
3959,788,2019-07-24,363.7,crédito cancelamento,2020-07-23,
3960,715,2019-12-30,3416.55,cartão presente,2020-06-27,
3961,364,2017-01-14,5343.3,crédito cancelamento,2018-01-14,
3962,838,2015-12-30,9979.02,crédito desculpa,2016-12-29,
3963,689,2013-03-25,477.44,cartão presente,2013-09-21,
3964,65,2017-05-07,298.53,cartão presente,2017-11-03,
3965,535,2015-10-02,557.65,cartão presente,2016-03-30,
3966,45,2010-10-05,7922.4,crédito cancelamento,2011-10-05,
3967,804,2018-09-10,92.51,cartão presente,2019-03-09,
3968,293,2016-05-19,3168.51,cartão presente,2016-11-15,
3969,419,2017-03-07,561.0,crédito cancelamento,2018-03-07,
3970,560,2017-04-29,3849.14,cartão presente,2017-10-26,
3971,155,2011-09-03,17.81,crédito desculpa,2012-09-02,
3972,45,2019-10-09,634.82,crédito cancelamento,2020-10-08,
3973,522,2019-09-01,281.91,crédito cancelamento,2020-08-31,
3974,538,2015-04-25,844.56,cartão presente,2015-10-22,
3975,792,2015-08-24,1572.17,crédito cancelamento,2016-08-23,
3976,96,2014-12-26,116.58,crédito desculpa,2015-12-26,
3977,988,2015-01-06,386.18,cartão presente,2015-07-05,
3978,84,2015-08-31,2738.83,cartão presente,2016-02-27,
3979,758,2014-01-11,502.99,crédito desculpa,2015-01-11,358.0
3980,323,2016-03-26,924.36,cartão presente,2016-09-22,
3981,28,2014-02-27,332.26,crédito cancelamento,2015-02-27,
3982,130,2017-10-20,2301.68,crédito cancelamento,2018-10-20,
3983,594,2013-07-10,66.74,crédito desculpa,2014-07-10,
3984,21,2014-02-03,3839.14,crédito desculpa,2015-02-03,
3985,129,2011-05-19,381.25,cartão presente,2011-11-15,419.0
3986,267,2013-04-09,858.19,crédito desculpa,2014-04-09,
3987,23,2012-04-01,435.63,crédito cancelamento,2013-04-01,
3988,232,2018-01-01,8585.85,cartão presente,2018-06-30,
3989,496,2015-01-17,139.7,crédito cancelamento,2016-01-17,307.0
3990,812,2018-11-28,9607.75,cartão presente,2019-05-27,
3991,791,2020-03-05,602.77,crédito desculpa,2021-03-05,
3992,323,2011-02-08,5139.51,crédito cancelamento,2012-02-08,
3993,4,2014-03-06,1238.93,crédito cancelamento,2015-03-06,
3994,399,2019-12-27,651.79,crédito cancelamento,2020-12-26,
3995,559,2015-05-21,2946.09,cartão presente,2015-11-17,
3996,410,2018-09-27,968.87,cartão presente,2019-03-26,409.0
3997,847,2017-09-26,7416.55,crédito desculpa,2018-09-26,
3998,615,2020-02-01,8372.76,cartão presente,2020-07-30,
3999,172,2014-01-31,2090.78,crédito desculpa,2015-01-31,
4000,73,2010-10-01,459.22,cartão presente,2011-03-30,
4001,787,2012-05-10,2146.68,cartão presente,2012-11-06,
4002,86,2016-04-09,12.85,crédito cancelamento,2017-04-09,
4003,933,2016-08-01,4653.22,crédito cancelamento,2017-08-01,56.0
4004,638,2019-06-16,228.51,crédito desculpa,2020-06-15,
4005,102,2012-12-20,456.7,cartão presente,2013-06-18,
4006,341,2011-11-23,412.6,cartão presente,2012-05-21,
4007,482,2020-03-08,7341.55,crédito desculpa,2021-03-08,
4008,454,2013-03-01,1105.27,cartão presente,2013-08-28,
4009,782,2012-12-26,928.15,crédito cancelamento,2013-12-26,
4010,61,2015-08-08,7547.25,cartão presente,2016-02-04,
4011,759,2018-06-16,8849.21,crédito cancelamento,2019-06-16,88.0
4012,248,2020-04-02,194.99,crédito cancelamento,2021-04-02,
4013,913,2017-05-10,2177.9,cartão presente,2017-11-06,
4014,688,2014-08-28,6450.09,crédito cancelamento,2015-08-28,
4015,678,2012-12-19,199.57,crédito cancelamento,2013-12-19,
4016,883,2011-01-15,287.6,cartão presente,2011-07-14,
4017,573,2015-12-02,1445.72,crédito cancelamento,2016-12-01,416.0
4018,77,2016-01-07,7252.48,cartão presente,2016-07-05,
4019,97,2015-01-19,650.33,crédito cancelamento,2016-01-19,
4020,838,2012-02-18,6675.37,crédito cancelamento,2013-02-17,
4021,636,2016-01-15,9328.45,cartão presente,2016-07-13,
4022,89,2012-10-16,852.58,crédito desculpa,2013-10-16,
4023,90,2012-11-16,2105.61,cartão presente,2013-05-15,
4024,127,2018-06-06,684.69,cartão presente,2018-12-03,
4025,687,2014-07-02,797.63,crédito desculpa,2015-07-02,
4026,445,2013-04-07,321.73,crédito desculpa,2014-04-07,
4027,502,2016-04-09,9075.92,cartão presente,2016-10-06,
4028,286,2015-06-02,38.83,cartão presente,2015-11-29,
4029,65,2016-12-24,959.28,crédito desculpa,2017-12-24,
4030,71,2017-04-15,4428.76,crédito cancelamento,2018-04-15,
4031,256,2013-05-24,4967.78,cartão presente,2013-11-20,
4032,707,2016-10-25,660.99,cartão presente,2017-04-23,
4033,371,2013-09-28,220.94,cartão presente,2014-03-27,
4034,398,2016-12-28,4162.36,crédito desculpa,2017-12-28,
4035,709,2020-02-12,5843.55,crédito desculpa,2021-02-11,
4036,442,2018-12-19,5017.51,crédito desculpa,2019-12-19,
4037,334,2012-07-21,8738.42,cartão presente,2013-01-17,
4038,977,2013-03-12,4238.17,crédito cancelamento,2014-03-12,422.0
4039,189,2012-01-26,6131.33,crédito cancelamento,2013-01-25,
4040,941,2011-07-27,3.0,cartão presente,2012-01-23,
4041,379,2019-07-14,69.05,cartão presente,2020-01-10,
4042,437,2012-05-12,343.22,crédito cancelamento,2013-05-12,457.0
4043,607,2016-04-07,7790.17,cartão presente,2016-10-04,
4044,955,2012-08-30,400.41,crédito cancelamento,2013-08-30,
4045,275,2017-09-01,2876.61,crédito cancelamento,2018-09-01,
4046,993,2019-01-06,377.86,crédito desculpa,2020-01-06,
4047,922,2016-01-19,5657.95,cartão presente,2016-07-17,
4048,889,2011-07-15,727.22,cartão presente,2012-01-11,
4049,535,2017-03-20,6581.54,cartão presente,2017-09-16,
4050,299,2016-11-17,8286.59,cartão presente,2017-05-16,
4051,242,2012-05-11,112.87,crédito desculpa,2013-05-11,
4052,427,2013-06-02,217.61,cartão presente,2013-11-29,
4053,372,2018-02-15,16.42,crédito desculpa,2019-02-15,
4054,503,2010-04-29,7676.84,crédito cancelamento,2011-04-29,
4055,350,2016-05-27,766.09,cartão presente,2016-11-23,
4056,743,2019-03-01,8986.73,cartão presente,2019-08-28,336.0
4057,297,2012-09-23,4852.05,crédito cancelamento,2013-09-23,311.0
4058,371,2012-12-16,588.22,crédito cancelamento,2013-12-16,
4059,464,2013-10-23,9575.35,crédito cancelamento,2014-10-23,
4060,881,2018-07-14,3292.61,cartão presente,2019-01-10,
4061,502,2013-10-28,9455.18,crédito cancelamento,2014-10-28,
4062,443,2016-09-13,276.74,crédito desculpa,2017-09-13,
4063,467,2010-07-07,6363.64,crédito desculpa,2011-07-07,
4064,937,2019-07-14,6589.86,crédito cancelamento,2020-07-13,
4065,996,2011-07-03,42.59,cartão presente,2011-12-30,
4066,717,2010-09-30,802.57,cartão presente,2011-03-29,
4067,624,2013-04-17,2426.69,crédito desculpa,2014-04-17,331.0
4068,595,2019-11-09,3375.38,cartão presente,2020-05-07,131.0
4069,101,2015-10-15,2939.15,crédito cancelamento,2016-10-14,
4070,779,2020-04-27,794.77,crédito desculpa,2021-04-27,327.0
4071,461,2012-07-07,4910.59,cartão presente,2013-01-03,
4072,302,2019-08-22,304.37,cartão presente,2020-02-18,
4073,794,2019-08-12,5235.83,crédito desculpa,2020-08-11,
4074,666,2012-09-09,165.85,crédito desculpa,2013-09-09,
4075,626,2013-05-06,81.87,crédito cancelamento,2014-05-06,
4076,490,2014-10-02,254.48,crédito cancelamento,2015-10-02,78.0
4077,852,2018-08-01,4920.52,crédito desculpa,2019-08-01,97.0
4078,731,2020-03-26,4205.46,cartão presente,2020-09-22,
4079,288,2012-10-22,707.86,cartão presente,2013-04-20,
4080,517,2014-12-08,598.34,crédito desculpa,2015-12-08,425.0
4081,107,2010-03-26,456.57,crédito cancelamento,2011-03-26,
4082,931,2016-08-08,3482.04,crédito desculpa,2017-08-08,
4083,158,2015-07-28,7271.56,cartão presente,2016-01-24,
4084,141,2017-11-18,936.83,crédito desculpa,2018-11-18,
4085,384,2018-02-03,615.27,cartão presente,2018-08-02,
4086,943,2012-01-17,344.96,crédito cancelamento,2013-01-16,
4087,145,2012-06-12,6673.04,cartão presente,2012-12-09,
4088,445,2012-08-09,305.51,crédito cancelamento,2013-08-09,
4089,770,2013-08-28,5807.11,crédito desculpa,2014-08-28,
